filename	ann_id	label	start_span	end_span	text
b1bc2557-ce52-4e21-b173-74335e76b682	T	ENFERMEDAD	150	165	pericardiotomía
b1bc2557-ce52-4e21-b173-74335e76b682	T	ENFERMEDAD	1529	1536	corazón
b1bc2557-ce52-4e21-b173-74335e76b682	T	ENFERMEDAD	2811	2816	pecho
b1bc2557-ce52-4e21-b173-74335e76b682	T	ENFERMEDAD	36	47	pericárdico
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	721	733	endocarditis
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	591	605	ecocardiograma
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	387	401	transesofágico
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	533	543	pericardio
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	1286	1293	desagüe
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	79	86	válvula
fe3cf5d8-8b53-4d19-9eff-fdd90df440c9	T	ENFERMEDAD	141	152	pericárdico
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	939	955	prueba de estrés
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	423	439	presión arterial
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	612	629	dolor en el pecho
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	470	488	electrocardiograma
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	976	984	isquemia
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	526	539	ritmo sinusal
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	142	148	estrés
b12d258b-f041-4df2-9871-4e2da27d5d35	T	ENFERMEDAD	26	31	pecho
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	44	62	acceso intravenoso
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	110	128	incisión y drenaje
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	374	406	catéter venoso central subclavio
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	374	396	catéter venoso central
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	461	470	lidocaína
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	1384	1389	aguja
a2a6d7ee-fd97-46ec-a121-6014d491cd3c	T	ENFERMEDAD	374	381	catéter
b0fa456d-2f8f-4b22-8020-8b80d76e42ab	T	ENFERMEDAD	45	51	estrés
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1680	1696	prueba de estrés
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	204	226	infusión de dobutamina
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1630	1650	fracción de eyección
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	33	45	hipertensión
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1165	1185	perfusión miocárdica
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1586	1608	movimiento de la pared
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	216	226	dobutamina
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	121	127	estrés
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	131	138	Mioview
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1717	1725	isquemia
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1772	1783	ventricular
db6a2306-aabc-44f4-850e-2ac8a79ad119	T	ENFERMEDAD	1165	1174	perfusión
575f50cb-f73e-46fe-ae52-c86ebf9faada	T	ENFERMEDAD	790	800	pericardio
575f50cb-f73e-46fe-ae52-c86ebf9faada	T	ENFERMEDAD	57	79	anestesia endotraqueal
575f50cb-f73e-46fe-ae52-c86ebf9faada	T	ENFERMEDAD	845	850	bovie
575f50cb-f73e-46fe-ae52-c86ebf9faada	T	ENFERMEDAD	32	42	subxifoide
575f50cb-f73e-46fe-ae52-c86ebf9faada	T	ENFERMEDAD	12	19	ventana
178d0219-595b-4f49-bb62-323f49956e31	T	ENFERMEDAD	223	232	adenosina
178d0219-595b-4f49-bb62-323f49956e31	T	ENFERMEDAD	15	29	miocardiopatía
178d0219-595b-4f49-bb62-323f49956e31	T	ENFERMEDAD	384	402	electrocardiograma
178d0219-595b-4f49-bb62-323f49956e31	T	ENFERMEDAD	61	81	infarto de miocardio
178d0219-595b-4f49-bb62-323f49956e31	T	ENFERMEDAD	757	778	infusión de adenosina
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	15	36	fibrilación auricular
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	38	58	enfermedad coronaria
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	111	121	dobutamina
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	568	588	fracción de eyección
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	261	268	cloruro
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	72	78	estrés
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	15	26	fibrilación
8f479e8f-1671-4f2e-a38b-413f5d548de7	T	ENFERMEDAD	27	36	auricular
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	99	120	fibrilación auricular
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	215	232	estenosis aórtica
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	111	120	auricular
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	99	110	fibrilación
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	49	56	aliento
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	215	224	estenosis
16bb3793-875f-459a-8c8d-79a802dbf2da	T	ENFERMEDAD	133	148	anticoagulación
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	915	937	catéter venoso central
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	342	354	punta distal
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	396	413	tubo endotraqueal
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	527	549	cables de esternotomía
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	688	707	atelectasis basilar
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	915	922	catéter
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	401	413	endotraqueal
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	396	400	tubo
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	537	549	esternotomía
4cb3bbd3-e268-42fd-a60d-1521330ab468	T	ENFERMEDAD	688	699	atelectasis
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	45	58	masa pulmonar
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	961	976	Derrame pleural
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	110	138	colocación del tubo torácico
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	1039	1057	trastorno pulmonar
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	175	196	fibrilación auricular
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	212	227	anticoagulación
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	50	58	pulmonar
4a1f7d26-e08e-4d68-bb44-c04c51ee0049	T	ENFERMEDAD	187	196	auricular
0b901610-4d7d-4d96-ad28-c19ef02fb7c6	T	ENFERMEDAD	35	47	traqueotomía
0b901610-4d7d-4d96-ad28-c19ef02fb7c6	T	ENFERMEDAD	519	525	muesca
0b901610-4d7d-4d96-ad28-c19ef02fb7c6	T	ENFERMEDAD	27	47	tubo de traqueotomía
0b901610-4d7d-4d96-ad28-c19ef02fb7c6	T	ENFERMEDAD	82	94	endotraqueal
8b41c603-d476-41df-8df4-6de17e59a89a	T	ENFERMEDAD	2121	2138	medicina pulmonar
8b41c603-d476-41df-8df4-6de17e59a89a	T	ENFERMEDAD	585	602	trastorno bipolar
d28b7298-4fdf-4d9f-91e9-e3ac39dfa7d1	T	ENFERMEDAD	28	43	venas varicosas
d28b7298-4fdf-4d9f-91e9-e3ac39dfa7d1	T	ENFERMEDAD	144	155	vena safena
d28b7298-4fdf-4d9f-91e9-e3ac39dfa7d1	T	ENFERMEDAD	876	884	ligadura
d28b7298-4fdf-4d9f-91e9-e3ac39dfa7d1	T	ENFERMEDAD	149	155	safena
d28b7298-4fdf-4d9f-91e9-e3ac39dfa7d1	T	ENFERMEDAD	28	32	vena
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	222	235	ritmo sinusal
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	28	45	enzimas cardíacas
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	829	845	prueba de estrés
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	1473	1490	troponina elevada
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	567	583	presión arterial
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	71	76	pecho
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	757	763	estrés
71b3677d-cb48-4aea-8392-7f0659d46af5	T	ENFERMEDAD	1334	1342	isquemia
46bf9584-933a-440b-836d-1f2978981089	T	ENFERMEDAD	18	22	FEV1
46bf9584-933a-440b-836d-1f2978981089	T	ENFERMEDAD	46	49	FVC
46bf9584-933a-440b-836d-1f2978981089	T	ENFERMEDAD	92	95	FEF
46bf9584-933a-440b-836d-1f2978981089	T	ENFERMEDAD	173	177	DLCO
e612fa47-09f6-4f76-9c7b-844ac72817d9	T	ENFERMEDAD	259	266	Q-Fever
e612fa47-09f6-4f76-9c7b-844ac72817d9	T	ENFERMEDAD	246	258	endocarditis
e612fa47-09f6-4f76-9c7b-844ac72817d9	T	ENFERMEDAD	120	131	doxiciclina
f9f78e5b-b9b4-416b-9b4d-7184b3310013	T	ENFERMEDAD	700	729	ventilador de alta frecuencia
f9f78e5b-b9b4-416b-9b4d-7184b3310013	T	ENFERMEDAD	775	795	anatomía estructural
f9f78e5b-b9b4-416b-9b4d-7184b3310013	T	ENFERMEDAD	41	61	requisito de oxígeno
f9f78e5b-b9b4-416b-9b4d-7184b3310013	T	ENFERMEDAD	822	834	hipertensión
f9f78e5b-b9b4-416b-9b4d-7184b3310013	T	ENFERMEDAD	835	843	pulmonar
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	37	65	clínica de medicina pulmonar
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	965	974	depresión
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	116	124	enfisema
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	1769	1778	hipoxemia
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	1601	1608	oxígeno
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	1898	1911	esquizofrenia
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	1587	1608	saturación de oxígeno
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	48	65	medicina pulmonar
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	37	56	clínica de medicina
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	772	777	pecho
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	806	817	medicamento
5e2427c9-8aa5-4dd5-a5af-63d7b3a2dc23	T	ENFERMEDAD	57	65	pulmonar
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	63	67	FEV1
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	117	125	FEV1/FVC
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	45	48	FVC
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	373	376	FRC
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	881	902	capacidad de difusión
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	916	937	saturación de oxígeno
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	707	723	función pulmonar
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	18	30	espirometría
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	506	514	difusión
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	881	890	capacidad
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	626	633	oxígeno
8376cf1a-2177-4243-af3f-7a9c6e25cd4c	T	ENFERMEDAD	916	926	saturación
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	771	792	capacidad de difusión
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	117	120	FEF
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	43	47	FEV1
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	77	80	FVC
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	289	305	volumen residual
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	232	235	SVC
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	574	582	fibrosis
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	251	273	capacidad inspiratoria
e482d68f-bbbe-4bf1-95bd-b917ac6a5882	T	ENFERMEDAD	648	669	la capacidad pulmonar
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	47	50	FVC
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	64	68	FEV1
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	127	130	FEF
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	742	758	función pulmonar
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	942	963	saturación de oxígeno
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	3	15	espirometría
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	541	549	difusión
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	653	660	oxígeno
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	942	952	saturación
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	392	400	pulmonar
433fb4a8-c6a4-4546-8723-b3dbda59568a	T	ENFERMEDAD	416	425	capacidad
d390ce2e-1e5d-4b7b-a20c-d7e1f3253704	T	ENFERMEDAD	60	87	volumen espiratorio forzado
d390ce2e-1e5d-4b7b-a20c-d7e1f3253704	T	ENFERMEDAD	18	41	capacidad vital forzada
d390ce2e-1e5d-4b7b-a20c-d7e1f3253704	T	ENFERMEDAD	186	200	flujos de aire
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	140	143	tos
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	844	869	sonidos de la respiración
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	1125	1145	disfagia orofaríngea
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	881	888	aliento
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	844	851	sonidos
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	1125	1133	disfagia
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	1191	1201	aspiración
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	140	143	tos
872af069-d0d4-4304-88c4-05c44870c962	T	ENFERMEDAD	1375	1384	tragación
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	516	537	capacidad de difusión
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	48	54	disnea
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	202	205	FEF
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	125	129	FEV1
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	109	112	FVC
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	306	309	SVC
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	363	379	volumen residual
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	762	793	enfermedad pulmonar restrictiva
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	762	781	enfermedad pulmonar
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	486	494	pulmonar
cfc59938-178d-493d-8a78-1c570649f279	T	ENFERMEDAD	325	334	capacidad
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	749	759	hemostasia
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	289	315	confirmación fluoroscópica
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	371	378	catéter
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	461	466	vaina
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	443	454	dilatadores
d8620752-be0e-4f23-a033-cbd8795f4685	T	ENFERMEDAD	320	325	cable
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	36	64	clínica de medicina pulmonar
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	159	164	lupus
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	262	281	estado respiratorio
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	105	128	enfermedad intersticial
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	145	164	neumonitis de lupus
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	145	155	neumonitis
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	2715	2741	prueba de función pulmonar
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	2863	2878	estado pulmonar
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	323	349	dificultades respiratorias
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	116	128	intersticial
4ea9954f-835a-4b88-be7a-e468ae75afc6	T	ENFERMEDAD	56	64	pulmonar
6989b0f6-7fc2-4562-8d2f-7077d0b0a373	T	ENFERMEDAD	774	815	fluoroscopia interpretada por el cirujano
6989b0f6-7fc2-4562-8d2f-7077d0b0a373	T	ENFERMEDAD	1422	1449	Port-A-Cath de doble puerto
6989b0f6-7fc2-4562-8d2f-7077d0b0a373	T	ENFERMEDAD	774	786	fluoroscopia
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	219	244	insuficiencia suprarrenal
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	357	360	tos
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	366	372	fiebre
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	378	387	debilidad
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	394	405	escalofríos
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	685	698	heces sueltas
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	1037	1056	artritis reumatoide
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	777	789	azitromicina
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	1037	1045	artritis
f7a85d45-ffc6-405e-933e-f4443e1a11d8	T	ENFERMEDAD	983	991	neumonía
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	1638	1644	trauma
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	1778	1794	traqueobronquial
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	1935	1947	broncoscopia
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	201	216	dolor escapular
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	33	52	enfisema subcutáneo
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	20	30	neumotórax
4c3efce1-9309-4331-b98d-f16482a73c44	T	ENFERMEDAD	33	41	enfisema
62cad12f-2b5b-4ea1-b57b-e7934a5c2b45	T	ENFERMEDAD	502	517	catéter de cola
62cad12f-2b5b-4ea1-b57b-e7934a5c2b45	T	ENFERMEDAD	58	65	empiema
62cad12f-2b5b-4ea1-b57b-e7934a5c2b45	T	ENFERMEDAD	28	37	hemotórax
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	179	204	Tubo torácico Pleurodesis
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	1387	1415	posición de decúbito lateral
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	1387	1407	posición de decúbito
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	375	380	pecho
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	545	556	pleurodesis
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	560	565	talco
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	56	66	recurrente
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	40	47	pleural
b8590e29-57fd-46ee-a988-b709f5ab7b51	T	ENFERMEDAD	1103	1107	tubo
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	85	91	disnea
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	590	612	signo de deslizamiento
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	491	504	hemidiafragma
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	710	725	catéter pleural
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	204	218	pleurocentesis
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	741	761	líquido serosguínico
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	238	249	ultrasonido
7ed4b70c-9bcb-4f9d-a805-9e50a0a5b00a	T	ENFERMEDAD	36	43	pleural
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	73	90	murmullo cardíaco
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	3861	3886	embolización de la bobina
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	1809	1825	arteria pulmonar
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	1439	1456	aorta descendente
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	117	125	conducto
eed5ab2b-ee05-42d8-a50a-84aca288adc4	T	ENFERMEDAD	526	537	cateterismo
052ff7aa-eacc-43ef-82fb-1cb9571f0902	T	ENFERMEDAD	65	86	fibrilación auricular
052ff7aa-eacc-43ef-82fb-1cb9571f0902	T	ENFERMEDAD	65	98	fibrilación auricular paroxística
052ff7aa-eacc-43ef-82fb-1cb9571f0902	T	ENFERMEDAD	656	670	edema de pedal
052ff7aa-eacc-43ef-82fb-1cb9571f0902	T	ENFERMEDAD	1482	1497	hipertiroidismo
052ff7aa-eacc-43ef-82fb-1cb9571f0902	T	ENFERMEDAD	77	86	auricular
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	25	33	ligadura
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	128	142	bebé prematuro
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	1285	1304	espacio intercostal
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	35	47	interrupción
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	206	214	pulmonar
9b8ff39d-b432-43f3-9902-50e14d90b073	T	ENFERMEDAD	194	205	circulación
188d2e8a-57b9-4a3f-9236-ce12668c2ab4	T	ENFERMEDAD	42	52	línea PICC
188d2e8a-57b9-4a3f-9236-ce12668c2ab4	T	ENFERMEDAD	162	173	angiografía
188d2e8a-57b9-4a3f-9236-ce12668c2ab4	T	ENFERMEDAD	265	269	guía
188d2e8a-57b9-4a3f-9236-ce12668c2ab4	T	ENFERMEDAD	585	599	vena subclavia
84fc5d8f-87eb-440e-8779-a1a65bf1f11e	T	ENFERMEDAD	347	356	auricular
84fc5d8f-87eb-440e-8779-a1a65bf1f11e	T	ENFERMEDAD	179	196	plomo ventricular
84fc5d8f-87eb-440e-8779-a1a65bf1f11e	T	ENFERMEDAD	633	643	marcapasos
84fc5d8f-87eb-440e-8779-a1a65bf1f11e	T	ENFERMEDAD	185	196	ventricular
22af97b8-ffed-422d-ae41-c87fc09982a5	T	ENFERMEDAD	170	184	miocardiopatía
22af97b8-ffed-422d-ae41-c87fc09982a5	T	ENFERMEDAD	708	728	perfusión miocárdica
22af97b8-ffed-422d-ae41-c87fc09982a5	T	ENFERMEDAD	742	766	provocación de adenosina
22af97b8-ffed-422d-ae41-c87fc09982a5	T	ENFERMEDAD	1755	1778	perfusión de cardiolita
22af97b8-ffed-422d-ae41-c87fc09982a5	T	ENFERMEDAD	931	946	isquemia activa
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	478	490	fluoroscopia
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	39	50	taquibradía
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	146	156	marcapasos
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	81	89	síndrome
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	146	156	marcapasos
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	469	474	cable
3aff5517-8a89-4c06-b8e6-32356be9c42c	T	ENFERMEDAD	133	142	inserción
068ba9a2-dc87-4697-8eff-e7b27a8c014b	T	ENFERMEDAD	340	351	ventricular
068ba9a2-dc87-4697-8eff-e7b27a8c014b	T	ENFERMEDAD	328	339	taquicardia
068ba9a2-dc87-4697-8eff-e7b27a8c014b	T	ENFERMEDAD	25	39	interrogatorio
